idx,gradimento
209f537631d5c97e7086b71b487f513f,26
73de7cecabc292269408aa934ac3e61a,83
e4e04a16902083b60c4294ac98c33b3e,68
200d75ccb34b519dc3cfa4a5626c1eb8,8
b13038c5f592eee06514a874becff56f,29
df2a68673d60e35e9a14e69acdea9362,99
d44cd08e74985eab5ada897c3e6cfd01,92
8ce0bb463746f52d65607b48b25d90a7,79
8d0ea91115cb15419141596c6ddd0304,50
f44fc95f85af00a1fd660603573ddfd7,29
f9018c878c5138ecb89fef6d5a1bb611,53
7bf9b3bce88683e9d799301f00ee6466,34
1674c165559a3137ac2e1d4d42ffa15d,41
4c05e7e600075110a1d05717d9323b45,0
36aba1a9421604807ce514500eb1f80c,26
5f96cdf2b585e875a6e49e9f88cd3755,61
949de115d7214da34b07f37d8d9745de,0
e0a6d4188b6c59e880cf9c0566f75833,58
8bb1e5332e3ce8679ab560997b5648d4,1
7657338d25636a378f104b6a22b90cc3,0
d86db113f3d51a3eafbd213a5f24c155,43
5f1e90bc616ebfd319d2ebebbfffe14d,54
8ab62fdb1948d005df939e51d44339e8,27
16d433451929510a79e41e59c27663e1,59
6fc7a14772774c33b54d40d5e46f4ae7,11
8b1469f4d17a9f2d52a3e4a8035fef35,36
fe343bbb8ce5f0ec41a2269db5c7900b,59
4d1233fa720eb09c8bc86ddbfc4b383c,30
a4fb82096bd2ccacffdcbca6724f789c,8
922c424580de72e229fee04dcd6f30c2,49
3b90da7794e8a0dfcee0d515363d82a5,12
000abcfe115cb7e5e1b642c65583e3b7,10
deb4892c3052d0f27affe692928ab25b,87
6c2495af81f01b4cb9f9da01ae23f6c5,99
c569ab288a26366067d5d984d0975975,96
b2c4ad425c37b1dc311684a6a2b9164a,11
8b3b15c75856e93413e478bf3e86abf8,91
69593b585ed9a32f059371bbd936e972,1
520fd9fc70f9a9119c666226f0d11e44,64
a36afe89e299b818e8e314d37b2466a2,32
2c8db6b16d4c0abeaa9c760466c57d0b,56
f406cfd323aa06bceffcbdf6db1badc8,79
d86e7b5eef583b081284a37caeb3f639,0
0eb5bca615ec35c7180980716d9bc5ab,38
70eeebdd2cdb0e2ce54ca3e85bc0b258,70
ff3b97d7ac18181073eddcf7d9e837f8,99
42b802b3819485f68a6a71a37b92b302,20
f979767aebb19ac9608164c69696a3f6,21
e93d6ebbb19a27b8f69f346b88f61608,79
acb7adebb65dc792579eab9e3ed70cf0,83
74c4053ffaa9c7d1ae2eac8293a963e5,13
a50eda2f388ac3cec9c9d0e4cb323209,47
2727859560c1013930278d2d7403a73f,0
96d345d62abb855ae8b8a37083ae2b69,27
edb909effab1896976984a06df06f94e,14
e41667e259ede4945b6d8184e7b4fdb3,13
c35b815b7c91c4759df759bb4f084df8,69
76b35df2839998c3ae4df0b107d61a12,93
724cf47d222e920b49e775c47227bc9f,91
0896e0fd1addcb0b8a8bd474a5213caa,71
9c57b3faf7e88781b5cc56254cd5867a,60
23a7f2e8f99f47acf97748589b91457e,15
0c1f823bbc7902c92e37f08110fece23,15
451c6e604eaff3beb44ebb0f62504af4,88
95149330b7794a19986735bf6e391ead,77
162cb92e640ab402cdb0374ff08faa29,3
9ac3edb45e0bcd8e14b06457ccc9912a,39
9fa2709cd237dc570f489441c6811446,90
e3ec794197b6385f498f6fce5332bec7,64
39cc2d9adf83122f6a12c7793307b341,19
063c555851d2c917234a297fe9aec3f7,72
37b767407bc9718efe5870e8a0a66d50,85
49c6e7dcfa2d406a5612dcfe5e7527ab,0
4333a24ee7a1caf3df3ec50b715973d3,80
b558895bb2e8a97ba1bfee8e8d8bdaa1,46
b39187f20805ec44e495e900d66de55f,58
f6623576364c7ca70764c8fb78110a9c,90
5b84a5e841fe571b97e6c21134ee3ac2,85
9bb54051004641e4c52ded50d7d9c19b,89
67529099e299c5385587f28cb10b8cba,69
6034394a7935ca98bebccbccaeb4245e,14
b72ac2ee8f9b35e59c3bd77477f535f5,62
5bd34fcc55d9e1267f605fa0c060d54e,21
588319aec061eaaf3d4a1d0c8ee74d1e,50
0be0d16c6f2a1eb25695eef09d985133,81
51d2d815d91b07d15c9025a233330b7c,72
bf15c0bb419a0ab8e43d7a4458a87365,39
e5b081ecedbfc5439cc5c38effe5a2ed,83
5479d6c545a3a64730959e3844503543,34
31c4a6fcdd22456d55de10ef36fd7bb2,34
76acb47b8da0314196ef7985500b8f52,57
6fa8cea1e9cd62f806017c2b941f727a,37
6c6944ae026b3098342f4898a845c3ff,38
f5d3ce1eaea1c37ffa3f7fa8bd44ea11,19
6faf096bb69147925caf75f12e3e704b,24
e2c6caeb1ba9f9664467cce1272e8a87,43
929341c2d1f35757a316e1b914557c58,80
3d845d3ffbd803f4404f2a01f466c673,49
6890cdc2e9ef76c75516b56254edb0ed,18
5678803482cabec26abcad92b147fe71,96
a7774a8ce8a13d10be955fc3974d9f0e,13
766656b5121b60bddcd2767caaa52e3f,6
ed770eb2347fda5cd747d70c9245b6f5,50
3825488c640c8ce369b1fc806f5562aa,99
8693e586d0222d7eeada21b6e2697859,82
1926b93928c6f1812a37d2c6fa2dac38,49
8878cc89ee8620805f53978ab90ec0bc,80
f83372352d8ec3e517bc56cb476bc3bf,73
2f5f18214a6d6690003c0858d2716339,61
2c2a455fe80714775b09573f110fa9bd,71
36d15e56a6ce7c527f9fdb59b1253da7,62
3569f49a07fd0e0719ecfdd02f77f9c7,99
f90b6eead153a4fc2bab6e5c8dfe5124,27
1c7e0da47efb690d4b3e268de4c8275a,11
23dd99b2fbd55c8754cf78045b941868,33
85fab1ea84d1b822265e9731958fba8b,0
dc8e3650c5cf2bf499028ac8b7f47741,87
3986b8854533d282af7b6ce5f757175c,4
127e72e92587bad3b87de23420905567,75
1791e1ae892e6a532f6f05a2f1cb01b0,37
a22d1e5339d8755329d35baf2c4664d9,19
55fd9b3421b27b774d71c5a603767d04,14
03c63792adc538c0517ad6244182f6e7,42
75f8fc5f279337e4334c3333f34e3f65,2
d621a1266414a35c45fdbb36cfd87d61,73
95d6e019c596c9105cb20b0498bef770,24
8f0fc3d15d520fdf764a23a8cce2c5d4,56
f72e9821508278082df7b5d7e1bb4a93,53
0df4b03812a9d3f27c9a7882ce62fd36,99
64a245b4b04c07e995d35ce165eb34dc,66
a7ee046571865721f2ebaf95b7cb447e,34
1fc40ac9213fc1ad1afb604c01b61e5b,69
0b06cd737bff3b5df70964490a2878e5,100
e909c2f875ef89458798378600b20660,56
4f33c4065486a517bc016e3c8ed06085,4
dc476549de4f946ad92c8c376795b697,88
a54b72424e468ef8e962d91fb40d9395,41
965bae8b368ae4301616feb9e8facf1b,55
4dffa3d1a854e12b52f1ea181b3b5f7e,61
8d8c674bc4b2492169e2c94b415cbbce,100
431da142e624a93f40170d3fa50377db,82
5a2c52763a633341f1691b799b3c1afa,3
3cfa5f14afac901a29faa37dd413b57e,78
2785875b89a909870c13d37df193a367,7
a5d726c9e88f56310a0c95388c940876,43
56957ce68091da770eb0c5c3282ecd0c,86
38d69264224901a350752d14ae0dbb04,82
10ae70a311bdc09699e9ad712b0f87f2,43
b4017b1b0576aca6aa8206b30274e533,14
3e008f68fd946d0562fe33a55f438db3,57
df15a7ded4253ef31c36384be1246d07,40
bf479dae99656889c75377e1703e61d1,9
8f2a3aced476b6195bec9a27143091cd,12
2fd475088bc0e90f3ce244cabc4be287,91
ddad8591adb8f32fbfbdc16cb9c0c9c6,1
0eda39f1ed0fa682221e6fa280e2ed33,27
a5e0cd152c3004c4275fda1858be747b,49
96ca38285b81d4540f126bee55a86f93,28
61fdaa3ee82cdcbe387a9def360bf81a,37
9fdd35905f290900f9c5cb453e7c22a6,68
7e7c72d775bfbc23b6fd281e96826635,57
57264e2885c811eddaaa38886d031f56,61
8230d6c25815b89837089f5d9739535e,40
944da86c1727ca644865b4e131e1919e,81
8ac1adf29dfc7c4db940e4c20803f721,93
b44ac4fa17d3708707bad7aaead17f94,76
fbc4b0da73835d0336e8ed85184ff7d3,40
fcffe44f0953425358b801d1419c3beb,80
09f05b22600f0481da31e52558c50b11,84
5769f7092f390b855c936a3d4b431d03,86
2f6f58166368fc813542e292b04421af,9
84404aea027f838841b48f0ea32d5032,71
89761d8d784467f6a2145c66421255e7,61
28074c3b9198866fc1f8692aa076b436,63
48dfa82f90ec97f4fb4e59f368609786,39
a391171059eca923ecb9a260ce91465e,72
a2b9aa402452f3fcebc2d54548b420bf,57
6b33801cfedec20a83d158dae5dbc2ec,36
87ca06683fe1db451a6d1e0a8d082762,86
df9b53f598d3da507a97bcaefac52701,75
be791c7ea06038d2cd66375dec27f5c4,98
3f12c0ff7787560ef6c64002a962348a,92
a69a5bd3b325bcbb9211ac8a43eb4166,57
fbe42a63bb2e02f05b9f4ed2dc9b7432,60
fc14a47023416d26fbc71a38cf9d6c1b,9
fd6274716a2e2ae31e17a5449aeed2ef,89
2af923ba88670a7a9cb036866dfb35ee,55
0a60dba720db97d7e9396485c1eae668,46
4073f7c9e175ffbe665a94e94e2b465d,41
ea0e84145345250716ce445ef6bb2dd3,24
87e1c5205acdf442a5e6f7bb1ee50711,76
3d51c6a62273f0a09dc1022f7764ec1a,65
332b5a495c3e45a2aee5c3d7686f92d5,31
3b7b11207998ca72fee82895b26547cd,61
60a9516c5e9f474e9f6d12323a15f48c,75
d6de202a3ead5e5b9cc6802566c37597,54
6fb14ca249d8a1531e5be9e08051e2ae,83
b4bcb8b9a7ef348ea4cc0854a8a2725c,16
4974b5d0579c64c61b720d712790cebd,95
b74c3d8e41c57f846d2648f1818d031f,93
9dbc77ffd45f1903e031bb93c0de7361,4
c5fcc1ba8fd568f96198ce262cfc4210,94
f4d7d0f69e1b8f350f4d837edbf39025,84
54fc8df5149f8025371a997c04aaf039,96
76c7e24d1e6c43c7230d4e1a7a327db4,99
79fce94e37584861e0d8975c3a9f8f52,99
515338e22e47b4ef8386addd4c715817,0
1cce1b8429a03622219de71c863ab414,4
090a8f3b93c36209b3b3a6a19bfeede5,35
e19ed649f5d88622316c15afb3fa3dc5,69
5b2a350097951c758bc5cebf13f6e72c,58
5713effc50797273a005e65e4282e222,84
35a96f52daf1a586946480c06e418508,21
05a44441399ccea5d2c9ac2300d7d55e,61
807df89b98d6bef87bf566750382afa8,51
a45b05315502ac160af64e0266fba467,80
24d6e3639093e3165400d0bc7b5e7e9c,3
e247e20cf6a7f8ed97d6470dfc68c14f,62
f168281cb19829f2d3158818d7fd7200,79
d332dc80eddc5c03765477495dd0f4e6,16
749f2bbb7151b2b39f5d1646a24250be,90
45d9deb99c0be2826dc0d9d8465f74bc,61
cc93a510d540cc95f85dec64a31c93d9,7
a8bcca7de2e9e193704af87fc2086c66,26
a5a6e2a9b0ea807b456b7353e93e3c80,65
ef2b56335b17f35bd15ee67d953914ad,68
23a41b5f12eecc2b1ce1aff9270f8271,87
2465969f8ed604c8a26ce64bb1d595a2,86
c879ac94c2b08cd4096971e4e6ae23a6,69
d898e001f787648e8f1049280daf9ee2,70
6f0014c4e2c74ac758e87cbd11859aa5,24
a931dfe59819e1aa9c2e6601c03a07ca,98
09a25920bcd91ab0a8b98ace8355ba45,41
d6ba468c05226dff735d9de94c429577,33
6232e84c9440fe1d8696f3b8a83e9f89,21
db8ba2adf43d53d3a997601ba13e0734,91
c4fb37c1e6fdfc8c66b748c7241d15e0,82
746fdf3b1889a679fdf6a12cb5733c96,75
99f7cda7b5edfa6940e6656cd96419ae,61
fc4194659a77cca3c610519339b0f9cb,51
7e5a62aa9f70ef0dc50631c3351d8ddc,9
17c7ae644b295b64a590fbe5d282e489,12
c1948cd520528ea135657f1f42a62595,76
c254ec8b167bc24f2abece53e635a233,92
04f3b63cecf2fe8a4f68292f9c4411b2,79
18c80aa334c8a2749958202bb32311fc,30
619fdc1e658dc5f447ec7cef69bd7a67,79
d9896b41b372ec60cdd3c662e57caad3,37
f4812368eb23eaacce193ec551a3c2c4,84
67722910b401bc8ffca3106c3b74d3e9,34
53da824d47f43ddc75a4e60f70a8dcd8,17
55368674650d537fddce7c716f9499ff,43
9d7ad4ab3463c429ed7b8277df65da96,36
c8efcc900e1664d4e849a079978e8c08,51
5684d52e0de4495bf8bf6392cd0ef747,94
fe883ccfe33d1d234a747bbf806e7cd2,26
7507f578aea65c571c9bf97fe9d9c854,48
6d7c074d5599021d909998425a49af92,31
1a1da38e9352ad02f221c3236a428734,70
7fcafb72e1efbcee64b7a93e3edf05c1,33
e107c0a0b0b672913553122625728971,10
79f7992000d906ce01648ab36a8b090a,22
bbf115e3015410dc2b0788c6537f3900,99
9d7e0fbafa4023ef33c5b2e34984b823,55
0bca71ec6c58fdb1425a0fbaa7422203,71
7f1d3701438c63093ff5b69125768294,14
4a6807d6b017660bbeeeadc210648ae9,89
3f3efdf7e251980525b01420f3f5b99a,62
57d3db08fd63813537636c8b04bdb983,99
190762fd5974c0a2ec71c28acb2cf4bd,93
653c515875f6b82840a9b0379d5ccc49,80
37462c5ce27b29efed2d145f8cdb4671,50
657da08d854d99c0328e90b3306a9848,24
1fcc59f20c95475810f85fb3ded21ebf,11
dd5848b829122ac2ff4de8465b7bbf4b,95
c5ed90adafd64930293b349646b6bffe,85
a93dd84b47f0f4d19a32f71c460c69c5,96
bbc025842ca7c9dc5a5a74ab1dd19dd2,75
734637a009c32f2708f0fb795c4c26e6,53
51da82addfb6699e96e6831eb5774276,92
502f8d77731970ef7c42ab8f33bc1281,93
4287012a956578310058fa9be95f9ec6,1
05b113ffa68218e07f480d83171b7962,86
69d64e912d142b79b97d3c064cb8a8d5,45
dbb085fe34931d289f9e6d04e2f4004f,23
31df66188687b6b93031dd50f55edb63,9
33c56ad262d160676b7323b4cd3a2751,28
481caece11eec24f9699ccbe389f0380,75
e913d74113a20a91a55bd25b1c191dd5,73
f40f21ab6a934a58f77bc7a1e69c8252,6
688841ffb50476cbfe232cd160b83304,75
90f1a8c8833ebec534182e71e6f493f5,90
44f4c9cd953b6623be55ef326ff074d9,46
66687c905a4a953d9593cf99d429eb29,28
8e6129177f808f12381d5db92813d878,69
ef6f0f35fb3355af21368d47e81943af,58
555d1b3299818852ef310f866c2c4078,28
bbd7e83dc99be5da2735b9126f5c16eb,57
ced4e964932814f3f185f0f88ce35b58,93
14a21132419b78561e9168543f2488e5,91
663e492904a2bb7890976b749f68365d,25
bd0ecbf64924f3333d1d2e052113b799,5
c3031e74b9a985275e92a0fe3c869356,58
30e9a33fdc7547d9b224170c2b1ed7ab,21
39064295f86e29b24e9f9d3cee40fc55,10
1ba2e4cf774731c37e4be5379ecf7424,36
3be7e40866b1cb84c13acaf48f877bbc,41
481f2e4b3c0478f259e4baf16a627e49,19
4cb3c8986dbf3eef7a997fc89660a487,9
424f0453b63fab3b9ba685cb7624e2a2,56
eca1cdf4cd10cb6b89f3a046a352f175,8
162f3b023f83e4463b1d82e83a8ee0ae,75
871b2d1be829aec551126e0262b4c484,75
ee8ef80bb0e1bc8a95fb5b448116ac91,3
a38cf6ac14fb26bb88d76107ebfdfd6e,50
c4f08aa85cf4e5dfcbe0ae4d0aedba40,23
4a88edf7cf4272dea4b20921a716fe6a,27
961da2c1c82da0f5d9096795dae6447a,70
c823c29b6c50d75feddb7145a040f21e,66
9f9a104d08ef78e757ab4a82aaa36bd1,67
21d128218d4b339848dc096d0e062cc4,53
8576654442b6633b1dc0eb48a989172a,70
26fc004911d5ba4e22369595de320791,71
675eb3bc510bce56e84c7367c47f4eb2,27
f75856c71f990172dc70278a57d339a7,37
c5e70bb04773886b257006ff1f2e994e,83
3d4cc8df751b580e2c40f6651eec5cc3,70
00e95704c35db1ffd58178cfe567b572,39
f6d7a01502549c8f0a4dccd5cc81484f,53
4f9228c21dc76311f4297b213db6e0a2,67
c6931d5fe704c6e54badd8132f00abb2,16
483158085fde7bd5ffb190bbfac29d66,49
3fc4afbaa98878521e606aa461e68919,12
51aac5e2e6a138b801bf7b5f3ef11f5a,2
ae80718e60c2a44532afa7096938f934,8
fc4c8003a86e8fab7d8c48bfc98edb7f,73
1784ba30980d707caec24cb1995a2ff3,50
752afebecb421511d3a763da83dae59c,8
ee3c3fdfe13a43a2f4a811a8b60ec9c5,90
4b11a1680180366beae80e1f0f9e3dc4,64
998cb5309420d86df3c0c43b1013b0d7,57
3e3a94324e9db1b8502e24eb51ff2086,48
7e0b2cac698fb1bf2ffadc8e8d4d2290,99
37b2fd5b5f727d9213fe4fd40e42cace,7
191d01eda1dafc325a13090e4c1cb24a,65
2615827149eff762a34c6915af968625,34
01cfcf98295e37686716e1f88f70c3f8,69
555c7c333e4cd98edb1b5f847982f1f0,10
7deccb1bce7e09a29cc65b5e330493d2,35
d080c78dd6602a5e6bd806ed5660cdc1,10
9f63c539b7832ece3144a76b503b179d,78
570d884d7935817e37a30b3aef010b27,49
b0cd84d0b6ddec5640c059159328d968,58
48ae613922cbe5f9e145602ba71a899a,7
65fb4fb4711c82b4a0c1bfdd6621b121,74
3ac1809f5b09291c5bf4b79653aaa968,75
4755584263426ce0b1b8b1a2e30638b4,84
149723740579bb741901b2b2048be6c3,51
28dd103f5781e4f769af74956147182f,36
c922be53eab96f4568a97062f4d1a739,13
bc26d6bffa9f27cb912f3a61c647a8e5,46
14b7aa77e38b858240cc6305a3037a55,7
f4e15fff6fe1d6b5b5485b7027aacb25,20
652fd7fcbcc36983297f7c052b1e9eac,8
f6f7408557120625c4d755558d7b965b,26
f7c0fedf8b1f58ba57b8174377b31368,2
989d51fa8f1c7bda9db8fb1a1bfc0612,71
70e94e80177db3b12030a5a554172975,49
eb5a52bf4a178f542c5ba55a0bb718a2,39
9d1cd0fc0e3641507c72dafefeee99e8,52
cd94519dd072127aaf20009fb66e26c3,23
15c851baab28c0903b627e0273408b62,48
070f53bf79ff4365b5f4ef778219d3a8,65
c1eefb24a086d90b810820a01a82451a,99
e9e4920fe9668f4c187a3a484ba8cd6c,8
7a1f932fc8ba404dda7f2383ed4058bd,99
84628abc48ee372ddad40dbf03789564,49
ae5d1ba70701cc4dfba3f9a659e85fb6,34
888c12cb9b7f26b5ff65eb881ce1ef97,78
52c087cf5d379138a374252e27559003,42
c4d4470609a0dbaf246b2fe79f2b9e33,27
a2a717eaff1c4f504dc36dc908285207,7
1ab1206f81c9970aded5c6f4d2369be2,69
7e73f5cfae3c5cb4ff7ad759002bc481,45
1a06e04947027441abeac4c289b1a3dc,43
d31a59d0af64ee7725d912605bd40a57,62
bff286c53bc9b0c0b13f199c9ac56ffe,2
879ace010715ec26235f20ed0179580a,4
83b98b589a19f81a4058068de958ec4f,46
53d3882fce43caa1259e9f0297a2e9c8,83
868ac64cc6061a4fbf99c91720cccf0e,16
349f54068ae489b09665d32473f6e9a4,55
55d4b1b71a2573970c88d808ff862605,62
6e1a76cae18244c21b15f6b6e49f4a88,60
e46ca72e743de26d12c1ce9b00c0a8fc,59
aa1ced0b0e37fe02ddddd84a026acc80,40
4d45307d0aeddf05bd00e3b8abb1d5f3,62
bc52facb893d2f618bb9b7b809fdabdd,79
a9eb8471eff8ddf67c2ee1f3120a9175,1
81c52df9205d95917361f25aaab0f076,29
09e1a697818b057e0090687c83a04bcb,91
83b9aac5a328c7c370fe2121e88af8ab,32
91a76ee134093fcb114a9ffd5b11d895,81
c98f03a9e8d50e0ad9a7328757827c5a,56
dc1ac9aa4125a6c09c2a4b232198d64c,95
b586919d8b5e143b817256b40f58ce66,27
17e105ae35a6bb8e014486c28bb6ff92,46
39f17ee28def777a7564e5115e4ba7c2,93
127831948486e06aa6405c16c79b1b53,23
1b73c6cad2de62dfc00d63dc0d2369d8,12
bbe47ae25f88d05d45884ad0c7f2a188,2
a12f3005610f7e915c6b1ca0c993bf58,6
2a3d9282961b5dfecf65a0cd78ce83f5,10
9e3b141f09c664b950c13e10f3925bb4,92
8bd4a04921bac63d85601d68fa404120,5
cf5194aa6e94eb00c265f0a0663368cd,34
099eb1656613aa0d52824ca0c17420fb,51
94e1b5d8139e7c9706725026c3445eb7,21
9240d4862d3930148e730ed26d957e29,91
6e8a0111be9ca7f389817dc5fca956f6,81
67ed34cc3a0ea3176c064b1762e20df6,63
bab7b9d3a93c366bf718417112af5342,74
c919f846ba158499de0db8ab7cc5596c,26
8730286380f7cdbdaebaeff80840c9fd,90
8889a3dce3c0ec6243ce3a702a44de22,81
e3e4c8ab79f7317bf4395fc20f9c2a3f,28
d174165185d15ac549990b37ee026bef,35
3dc48b95ed51030313bd8e3675513e2b,84
f0bc1bfdf9bcdeda4bf31654d989907e,16
ad84f3f3a3517854995c4400d78ba9f2,53
b77820ad7bf65b65ad423ba0d14ee214,76
949e68113d77bcf6498e9a7c5954cb8e,59
2f8e5c9fe9f003f3cfa38f1e037bac9b,74
7641a1335ed161aac20a8069b3ab82f1,13
463b20caec8fcd3f924b1821b3c93bd6,91
14393f88e88367a496aa23e36211e9da,77
091cf728cfb9d8cf4d635bd49a262b0d,38
e74c7b0c78a803dfe90dea22f3e85c0b,22
a984e19ae408f0c9caadf98fe10ab437,51
084df17cd6301f3a256d71faeb7b2df0,5
b9369dfaf98d9533349ed9ccd087cb5b,72
d8a77373c117f104194bf80c95103a50,17
cb88ae0df21cb1bba3e35c3f07c6a7bc,91
8e04e0e6515fee0709243075bf22527a,40
5b35de7e62836da8aef228c4bdecce31,40
a4c415afc3ea5227497cff0eafdf4547,82
0de81655b8fc09e41c34460d0e9d1c6a,48
a4860984334370198786118ea1f5dd49,9
2e6d07ec48d6019ca94ca4d742ba0840,55
1ad4ba6e7c2fd134caadf2e4d9735bd9,38
a8f10a3b8ae6d18a76a9394f05eeb848,18
fffcd0241b9c8e853e93289b4679bf8b,40
39c58a6beae25678ed3b85a1716eeb31,51
1f9e388bf60a17e0cb16973607ac5c3d,76
718bd243c9f153efa2d9a8d6edf65e62,20
4c9b231d883e4b02b96a6db02e7c929f,100
7f7686872ac303a4a44ec9bb5bbea890,6
264500a30f7225502a35a06cdfdbc5e1,31
fa0a5686559c8fdb3d8e1dbc5d3bd52d,47
4bc9b085e6637fa15a6a79b569ce39d9,19
83b8492810edc6b1f208dfa9b96652fa,64
758376f57e455c9ef605e7732087014a,16
81a409c2ddc5d5d1ef8b9805ca5c01a6,59
b0fcc66bd64743d497a11352be69a8fa,10
8e6fd7f1840df55e83fc7ee1303753df,63
1a45a3a979d7dc940fc5a2fc3dec04e9,28
e838844733df6c8c6c621f1a1d5a5684,88
34646bf1fa3c8fa0a94e30c1153741c6,41
750ae8fb887816bbeeb9be015e53a473,18
bdc385e2451199f0dea74e00527bb7d7,84
f0305dd1c7a1d8037c92aa8fb53e499c,33
fea272e66f06898c86563f5cb40d97ba,64
78e8030059ec8df535dad1f2b9b2a54e,37
576dc4986afb8a893e13fa7c80efbfe4,94
07c4d981f9e7238c6f3b72189689f2f6,98
d056cb8d671ec5def767da0f5057f840,48
e10027b2efec67ec26a69368d649658b,73
09541d32d8b1e694502709f6a212c7ef,54
553a36a9eb46cc4d608132d48ce78de2,99
c3d41f1d33f8322b06c36b0416805000,91
c786eae3db5584b5301b8745f60e74bc,2
add20482b21f0b13f2f2a323c9a79108,59
ce8dbf33dd8e423e2c77b8c978784a82,17
ed75c00cbc85fbb2dd1e6846d6888d4e,25
6ce580b5b9887042a1e973135f38201b,85
9c973fac4d5a1de0884bd9608b0eb2b5,10
2dc88ad0120ea40ab913f604833a1721,1
d5789a9444cbb68efe5ee547c5348b36,90
a37c23fd1a4a65457d3190f30e858198,63
55c8b5738ae2caf439be001fc505cc36,51
e3045e4e789beb04482b010c01adea08,19
853befafb68837ce86857cff9ea01a79,62
bfce3ead1e11686d4635f3c65ae5cecc,93
dbbd20f51ba85d1bbbd83cf6448cbf15,6
5153882c6cee4de7a3e9b9e58af59b1e,91
e30bc781514620a432db74af2fd4b9e2,91
7d2c58d548d271e5e7b14ce8dd5ba57c,31
5fe4ee3ea70b85e011fe0b64a8b10cfa,41
88cb2f7eaf1785dc656f3d90792b306f,14
4f1db7c22dbd57155fe54d284c49351b,43
759ac85289f01f7116e0f93d2a870526,91
63c1b539ce16ff0542a6d5192d729691,93
8714afe7d17f01eec467194cdade0980,56
c1991f10afc11d781cceff7a9365a0a3,16
e7bfc872f01da00a8317ec8008883d66,40
58eb0fd9baae5f2b8f0e1aa089814efb,36
33c1a2856c7c9e588ebd1371a9bc90a4,80
47f144177b2aead3540812569a363ff7,75
093195824948eb0a9ab9f421c5bc08ec,79
57a271cd9fdb495e0a014e7e7dd8ee05,41
12927c6bea0aa4f763e95cadd02a1d53,85
fd7708f4ce5cd1328589296251f93048,23
b231681fc5292553a3fedddbf77966c5,44
1347fd4306d1ad6ef08f4579ab1db141,71
c557e44464ce526c4776e1832b0b191a,53
2cd02f8126d464d748e5b58e7e662daf,23
792fb403aef80e7fcc573c05702e780b,90
5c345412302acb29cf1ec8d397490ba6,89
6e69dc6af622a78d010a5fb1e3bebc75,49
29a6a15aae93d453f88a4a0c7658eb1b,75
47afa69df13deb5858b4d8ae69cc6dc7,11
574f4d7e901985ef0a6f8df66c911e38,76
17a5d9826e4766f193a7f413e268473a,52
6dd3e1de3689e9750d71c66d47529cd7,66
2cb62fb1fe21fbe3b4cf074c592eeb9a,33
e19a1dc47989ba8f09dab8365cd28150,79
8091752ca68ac9007f441422a81d7743,62
a793449d8fe07d8d1f78614e14d73ca2,67
4ccc7c6c2067a2661ad0c76d396d2243,52
fb7c1665749f8f35b2b4e75adc249fb1,1
0217a5a31ad447e43067b80c25ff900c,91
d51a3b20285a303b3c7a1cb90a807057,4
f372ddd6a0d33b1bf58f94d75d12524d,64
24d69384a459a8c31f7dbfdebb3e8868,5
a28e598507caee59f1c40d62bb92ede9,78
2b52c7163caf0588f13251ac00128cd2,34
182c2bc277121ea5bf99b6aafa7b3a50,46
3a3f79ab9a82fd82fd35ae7cc3d7d150,84
af3f03894413c668953286776e70fb98,0
f6e94086b86e6239f3e932355988a6a8,61
aaf287a68222c02ce234247ee95013c0,36
5860fc356c97ce8627ac8f5e7010c0a9,35
6b5e11d1366a7c2b8a82c035bd63571a,94
5a0a4c75e8c65bfab399338e9bd9061a,85
15712e1d622e18658b1d5c9f93ed4dba,10
1feaf198e44ecbe2d5a97a75fcca5cf6,25
ee5c0c80c69cae4124ea35e2559eefdc,88
ed7f6e646b9d24187c82c8c2c2068a86,66
3dcf511aede176e5c7f9f56fd9bd2ab1,31
fa311b1f671944c99e3d97bcb766afdb,53
3f116f782195aca446a07b3aabc2e797,86
f4be3707880e805b1b7f8cc61b1e0e96,77
d9f31402601e4935968e859f19f7539b,67
955d4c136faa9051d25779da4aa2d24d,61
c93024de3b69f60097b03c1ef0cc7ea9,35
29d3c061268bac83b4333ec691ad80f5,43
3f3ac8b06cc65c6e31a3822ef968db82,43
e8db093e1bf625b005b6e9da6a8d506a,4
efecb03aa30f9d1c3fbc3d338d8eeef6,3
22f0525f637e9f29decd6c0743eb887c,85
12d9cb342c93d055a1dd8dc771e83b0b,83
1bf10b183bb8d1ff60901f661a3ba727,32
3224aefed6d1f6af9f664bd29dee459d,91
e683d9af18137ebfccd1254ee3bee76d,14
83cf2d032a43742c7ecc6da2d219f266,98
ded1de521f353c1c517a2fe1d0f05f66,38
3fe471add91f5ab9468f7c92c660a4c4,40
9207d80959a7cbbe3479e475ead69ae5,37
7449faa68a26af9e8a6e9b9fcba4ed78,21
64760ca1cc10f66cc6277d5cfb97596e,36
a861f441b6647515751e78e6849ba305,35
7377cddef88e284b6ad4a122e4c3c0da,76
50e2a8a0c840f0870d7dbd5b299e13b7,75
caca0910952c0ab4a6d938d697f9a14d,51
29d4c5ec1b42059f50be6bd969f6c7a9,96
f567e7bfeb6a27a966748f9293be12ad,56
8f6fe1c603bc71ecde90198945d52f97,80
1f43ebbd6d5f2284d38aceb18e4f701a,40
b6c72c2a1851f91ea049143c67ee9ee9,82
